ID,Description,Source,Name,Form_ID,Comment,Doubt
460,"put in, fill, plant",,460,psi-1affb0095252243a7eb842be48d0d3e5-1,"The problematic **CR**/**HI** forms may derive from P**PCH** |*o-šu-hre|, i.e. a
formation with the causative directly comparable to that found in **MA**.",
2,yesterday (1),,2,psi-d7b1cb86a8b6ac5e9b6618daece99b2a-1,"This is quite evidently a morphemically complex form; a string of
deictic particles that includes a temporal plus one or more locatives. If
there was a **PSI** {*sitó} it should have received aspiration by rule, but it
did not. The **CH** form might help explain the strange {ʔ} in **KS**, but
glottalization is irregular here in any event.  All in all this is not a
very satisfying analysis or reconstruction. Cf. ‘**125**’.",
4,"yes (1), to be so",,4,psi-9874150d19ec3c0801d6b6090879a4c7-1,"These terms are interestingly similar, but it is hard to be sure what
part of them is cognate and what part involves phonosymbolism. There seems
to have been a **PSI** male/female speech distinction that needs to be clarified
and considered both here and among the postverbal modal particles.",
5,yellow > tawny,,5,psi-a5bc97fedda027faff6364968cee69d3-1,"**PSI** had fricative ablaut: cf. ‘**7**’ and ‘**6**’. The **MA**
form given here corresponds regularly, but the semantics assigns the meaning
‘**7**’ and {šír} is assigned ‘tawny’. Fricative symbolism for this set
of roots evidently does not occur in OVS.  This fact plus the **CA** form may
imply that {*si•} was original and the others derived.",
7,yellow,,7,psc-3f94d600dff8f94f3f0434775c408d4c-1,"Cf. ‘**6**’. The aspiration in **OF** may be due to vowel syncope {*sihi
> *fihi > fhi}. Several languages seem to have reflexes of {*síhi}. An
analogous augment is found with some other color terms, {są ~ sąhą}
‘**40**’, {to ~ tóho} ‘**1068**’. Normally the extension is formed
with {-hV} where the V copies the preceding one. This sort of partial
reduplication appears to be unique to color terms.  It may be derived from
an intensifier, |-hi|, found in some languages, e.g. **QU**.  The same augment
may explain the **HI** doublet with and without glottalization.",
9,wrist (2),,9,,"Seemingly another example of rightward vowel exchange in **HI**, if **MA** has
the inherited form. Alternatively, **MA** may have subjected the form to folk
etymology, as the current structure is a compound of ‘**735**’ plus some unknown
element.  Body parts are frequently inherently possessed and marked with
inalienable {*i-}, so there may be more than meets the eye to the vowel
exchange here.",
10,wrist (1),,10,pmv-3b303a06f0a964ba7db2cd4c35074d61-1,"**CH** |ʔS < *kS|.  Cf. |*ši-šE| and **PBO** |*ke(•)či| ‘bend’, which suggest
that all of the Siouan terms for ‘bend, crooked’, etc. with root-initial
|kš| probably possessed the **PSI** initial CVC sequence |*keš-|.  This would
account for the accentual pattern in the daughter languages also.",
11,wrinkle (3),,11,psi-d7855a1d4a340df6b91114e97c7ee913-1,"Cf. ‘**13**’, ‘**12**’ for unextended forms.",
12,wrinkle (2),,12,psi-5721fa04a22dc0ee7672a494a849d8a3-1,"**OS** {cʔ} can be a reflex of {*sʔ} or {*šʔ}, so two fricative
ablaut grades help fill out the set. Cf. ‘**13**’.  Glottalization of
fricatives is lost in **BI**, and OVS generally, so the above form may be cognate
with either the glottalized or non-glottalized set, q.v.",
13,"wrinkle (1), ruffle",,13,psi-2af3e8ca3ed77b2010e57b311399cc1a-1,"Cf. ‘**12**’, ‘**1103**’, also **BI** |sĭsí| ‘wrinkled’ DS-256a",
14,wrap,,14,pmv-52083367ba4f8430073fb033486ad77e-1,Probably the final element of |bešį| ‘bend’; cf. ‘**90**’.,
15,wound,,15,psi-4904fbf575b4f1b209e46de5d98fe360-1,"Glottalization of the inclusive prefix in Dakotan argues for the initial
laryngeal.  The accentual pattern in **OS** suggests the former presence of a
segment before the laryngeal, possibly the locative prefix |*o-|.  Thus,
perhaps, from ‘shoot into’ > ‘**15**’.",
752,grease (2),,752,psi-aa67cde5862b52fa9bea9566dd50d68d-1,"Generally, this is an edible grease, as opposed to ‘**753**’.",
17,woodpecker,,17,psi-806708ecc16748db1ae62a10c24c1c81-1,"The **KS** form, |ttoį́ska(hįga)| ‘type of sparrow’, has been reanalysed
or is simply not cognate. The Dorsey entry reads “of the woodpecker family”.

The **HI** form has {š} where a reflex of {*s} would have been expected. We
propose that **HI** has borrowed from **MA**, hence the reconstruction with {*s}.",
20,"wise, smart, mature",,20,psi-70a2a61134fd0a0cdf9a912a32026086-1,"Vowel length is obscured by the transcriptions available for
consultation here, but **OF** indicates its presence.  **KS** |-aži| is ‘negative’.",
22,"wipe > rub, sweep",,22,psi-6fa9fb9551eb2fc7347ca3633fa9c4de-1,"The roots have a surface similarity, but note that **MA** and **LA** disagree
for the fricative grade and nasalization.",
23,winter,,23,psi-fe4491706f637286b7f38ff414a4eba8-1,"Cf. ‘**292**’.  Dakotan |waníyetu| has perhaps been influenced by ‘**292**’
and thus is not the expected |mą-|.  The **CH** form also incorporates ‘**292**’,
as may **TU**.  The several attested **CA** forms only sometimes show the requisite
nasalization.  All may be related derivationally or they may be doublets from
different dialects.  Cognacy of the **CA** term(s) is uncertain.",
24,wing (2),,24,pmv-b789e70b26ca433ef51cc2e9fb6dc279-1,"Cf. ‘**1161**’, ‘**1064**’, ‘**25**’.  This appears to be a lower MVS replacement
term for ‘**25**’, which is reconstructible to **PSI**. {hį} refers to
feathers.",
25,wing (1),,25,psi-e21909ce163273af9a1cf71ea5ce2236-1,"Cf. ‘**833**’, ‘**484**’, ‘**1137**’  **OF** is internally reconstructible to |*-xąp-| or
|*-xǫp-|, so major subgroups disagree on which vowel(s) was/were nasal in
**PSI**. The |-a-| in **CR** is from “breaking” of |i| before |x|; **HI** shows the **PCH**
state.",
26,wind (3),,26,psi-eea15e0b7a9481d4242ab71a856a7e7e-1,"For other instances of **LA** |xw < xVw|, cf. ‘**447**’ and
‘**200**’.  **HI** may have dissimilated |w > r| after |u|, if it is
cognate.",
27,wind (2),,27,psi-adba398a1a02d0040beae200ff81a815-1,"**CR**, **HI**, **MA** match for {*se}; OVS shows {*-xe}. The constructions
are probably sound-symbolically related. On MRS {hu-}, compare **HI**
{hú•he} ‘**1073**’ and {-hu•re} ‘move air’ in {náhu•re} ‘inhale’,
{nakahu•re} ‘to fan’, **CR** {awatá•hua} ‘**1073**’. Cf. ‘**26**’",
28,wind (1),,28,psi-e69803c4a0863142051a9ad773577100-1,"Cf. ‘**27**’. The accent shift in **DA** is regular; the DH accent shift is
problematic but may be tied to the loss of vowel length in some DH dialects.",
29,win,,29,pmv-697ef4cb0a097a4f3afd43e5f98545d7-1,‘**29**’ is not conjugated as an H-stem.,
30,wilt,,30,pmv-4d7f43efb630b33948c852f0e464e874-1,Cf. ‘**912**’.  Note compounded instrumental prefixes in **KS**.,
31,"willow, Salix sp.",,31,psi-d9c055a18426d206a718caed7a36cd85-1,"There may be two sets here, ‘pith’, with {*o} (**LA** |čhoɣį́| ‘pith’ C **LA**
|čhoxwą́žiča| ‘willow’ **OT** |lo•xwé•|), and ‘willow’, with {*u}. **DA** suggests
this. **BI**, with a different meaning, has a reflex of **PSI** {*y} while most
MVS languages have reflexes of {*r}.  **BI** compounds with |-hu| ‘tree’.

This term may have diffused like many tree terms. There are Iroquoian and
Tunica look-alikes. Cf. ‘**162**’",
32,"will, purpose",,32,pmv-b1b4fc3f1d2494cefe6a68513105d179-1,"Cf. ‘**141**’.  The **LA** form as a verb 1sg. is |wačhąmį|. This term
probably arises in **PMV**. **PSI** {*wa-} would have lost its vowel and
collapsed with the following syllable.",
33,wild cat (2),,33,pbo-099f406a27b0af55e2ec13bbf79bf7f4-1,"**QU** may represent a borrowing from **BI** or **OF**.  Phonologically **DA** |ptą|
‘**509**’ matches this set, v. ‘**509**’.  Michael Nichols (personal
communication) finds resemblant forms elsewhere in North America, so this is
most likely a widely diffused form and a borrowing in most or all of the
languages included here.",
34,wild cat (1),,34,pch-8dca604dc63a63efde8213b42085f625-1,"Technically it might be possible to reconstruct a **PSI** term for ‘bobcat’
from this set.  In fact, this is almost certainly a diffused form and a
widely diffused one at that.  Given the ‘squash, pumpkin’ set, q.v., which
certainly appears to contain a borrowing from an Algonquian sequence
something like |-kwa•n-|, this set might potentially be reconstructed
approximately |*kwų́•| with the usual dissimilation of the unacceptable |*wų|
cluster.  In this instance however, the apparent |tyų| of Yuchi |šatyone|
‘**802**’ or |šatʔanę ~ šatyʌ̨ne| ‘wildcat’ (LB) and the Iroquoian forms cited
below cause us to favor a prototype (i.e., not a reconstruction) with a
dental rather than a velar stop.  Thus the form that has diffused in Siouan
would have likely been something like |†twų́•|.  Cf.  also Iroquoian: Moh.

|atì:ru|; Oneida |atì:lu|; H.  |tiron|; Wy.  |atí:roⁿ|; Tusc.  |néʔrvʔ|.

(Mithun, Extending the Rafters, p.265).  V.  also ‘**452**’ (p.  266, same
entries).  Also cf.  **WI** |-kųnų́k| ‘bobbed, cut off clean’ KM-1922.  If **HI**
belongs in this set at all, it suggests rightward vowel exchange from an
earlier |†itapu•|, where length is a syllable feature, not a vowel feature.

This in turn may correspond to our proposed diffused form. The **CR** form, if
it is cognate with the **HI**, might reflect loss of |a| and assimilation of
|u•| to the following |i| of the compound.  **TU** has reflexes of |t|, |r| and
|u|, but little else can be said about it.  The prefix |i-| suggests that
this may be a term that was once marked with a reflex of the the **PSI** animate
classifier, |*wi-| in some of the languages, but this is uncertain.",
35,wife,,35,psi-7c4ef219c9e96e751e77666d38bf468d-1,**MA** < |ko-ųhe|.,
36,whoop,,36,pmv-4fbf41a25858d93f8a5125fbace1aa78-1,"**WI** |hookárahohóp| ‘make warwhoop’ (KM-1440) is parallel in
construction but not precisely in form.  Cf. ‘**699**’.",
37,who,,37,psi-c82c209f2c20ec2695d051037ec52418-1,"The **CA** forms may be spurious; they are muddled by “something” forms,
see {†Ropa}. **CR** and **HI** have reinforced {*pe} by suffixing it to the
indefinite/interrogative stem {†ta•}, q.v.. **OP** and **OS** have done likewise,
using the demonstrative stem {e}.  Cf. ‘**663**’.",
39,white (2),,39,psi-a800a8c7701d99e8f35c848cf2ca10e9-1,"This seems to be the newer of the terms for ‘white’, partially
replacing {*asą́•} in MVS, where, for example, in **KS** {ská} is
translated ‘white’, while {są(hą)} is translated ‘distant white, whitish,
hazy white’.",
40,white (1),,40,psi-26ef6f889136fbfb939833cba7f083c5-1,"Cf. ‘**347**’, ‘**345**’ {*šą•, *xą•}. **MA** |šą́ši| ‘smooth’ may ultimately be
related to this set.  If **CR** fits here (**PSI** |*s| > **CR** |t| /__|a|), then **HI**
must be a borrowing from **CR**.  **PSI** |*s| appears as **HI** |c|.  The borrowing, if
it occurred, happened prior to the change |k > č| in **CR**.",
48,weave (2),,48,psi-f511b23a7ac014b7b41aad8045c2cce0-1,"Note the rare occurrence of doublets distinguished only by fricative
voicing in MVS. {*sų} and {*zų} have nearly identical meanings and
must have developed in different phonological contexts. This constitutes
important evidence that there really was a voicing rule and that **PSI** only
had voiceless fricatives.  The **BI** form shows a reflex of the |*š| grade.",
49,weave (1),,49,psi-36a366de38cc9364a3a5cc160ae50b81-1,"The root |*sų| occurs in MVS with both voiceless and voiced fricatives,
cf. **CH** |wa•θų́ǰe| ‘**364**’ RR, †mą́θųǰe , |máthunje| ‘weave a web’ JGT92-277.

**CH** |waną́θuǰe| ‘weave’ JDH/RR.",
50,"wear pants, wear on legs",,50,pmv-a80b068f8396b6f68f30d255518ad09f-1,"Certainly looks derived from ‘stand inside’ except for the aspirates in
**CH**/**WI** and **DA**. Cf. **KS** {oną́žį}. Cf. also **KS** {obáhą} ‘wear (generally)’,
which may contain the root that is seen here in compound and ‘**51**’
(which has {*rh} as opposed to {*th} here).",
51,wear on the feet,,51,,"Cf. ‘**50**’. These two terms, {*o-thą} ‘**50**’;
{*o-rhą} ‘**51**’ are one of the few scraps of evidence for a **PMV**
{*th/*rh} opposition. Both are suspect of being late compounds. Cf. **KS**
{obáhą} ‘wear (generally)’. The root, |hą|, may be ‘**217**’, q.v.",
52,wear around the neck,,52,psi-f43680af962be899476fb7468f9346e2-1,"**QU** {*pʔ > ʔ} regularly. Presumably the {r} is an inserted glide
in initial position in these terms, perhaps a backformation from ‘**545**’,
q.v. Similarly it must be an inserted glide in **BI** between {p} and {į},
implying a stem-final vowel that has been lost.  Cf. ‘**545**’, ‘**53**’.",
53,wear about the shoulders,,53,psi-e701eea65ed680f377a79b83c46d375d-1,"The **CH** term may mean ‘wear one’s own about the shoulders’ or it may
represent the ‘carry on the back’ set. Cf. ‘**52**’, ‘**545**’
for compounds with {ʔį}. The **MA** form is < {wa-} + {įh} ‘Abs. +
wear’ **LA** 1pl. |ʔųkʔį́pi| confirms the presence of root-initial |ʔ|.",
55,"water, liquid",,55,psi-f40e4e500645273520dd41453baae84a-1,"Possibly some sort of vowel harmony operated on the initial syllable
vowel. Cf. ‘**922**’. Alternatively there may have been prefixes {*wa-}
‘**1180**’ and {*wi-} ‘animate absolutive’, which also marked certain nominals. Vowel length is not well represented here and may not be reconstructible.",
56,water,,56,psc-80e06f9e9ef73b088af6785269b200c0-1,"**TU** |†tą́-i| ‘big’.  Cf. ‘**808**’, ‘**867**’.",
57,wash,,57,psi-f816bcc3d1fb9d0158d5ffeb0d936ed7-1,"The **OF** aspirate shows two things: (a) stress was formerly on the second
syllable, and (b) **OF** had its own, broader and more recent aspiration rule,
since OVS {*č} from {*š} would not receive aspiration from the common
Siouan rule. There is evidence from Sapir’s transcriptions that **TU** too had
the extended aspiration rule which affected affricates secondarily derived
from fricatives (v. his transcription of ‘**903**’).  The source of **MA** |ʔ| is
unexplained at present.",
58,warm (2),,58,pmv-0e4d11a90bcd63fb88719d31c6ddcbc6-1,"**OS** should have |-ds-|; {-d-} is presumably La Flesche’s native Ponca
interfering. Cf. **DA** |ṡtunya|, |stuta| ‘thaw out the frost’ (Wm 243-a) which
shows variant derivations and are related indirectly.  **BI** |itcĭ´tcokí| ‘a
comforter’ (DS-200b) is not clearly relatable at present.",
59,warm (1),,59,psi-d17244285e6a561c28b63acf6579b788-1,"We cannot relate the **OF** term at present. So many stative verbs in MVS
have initial syllable accent and vowel length that, although the accentual
pattern may have spread analogically in this category, Accent may best be
explained by the regular presence of a prefix. Ordinary person/number
prefixes should not have produced this pattern, as the patient prefixes used
with stative verbs have been shown to have been clitics rather than affixes.

Cf. ‘**209**’.",
60,"war, warpath",,60,psi-f3ce0fbb93f3f3cebad05e02e6452a76-1,"This is an interesting stem. It looks as if it might incorporate ‘**593**’
in MVS, but OVS and MRS suggest that this may be an MVS reanalysis. We
believe that nasality of the final syllable in MVS comes from compounding
with the verb {*ʔų} ‘**905**’, as clarified by the **TU** entry. **CH**, **WI**
aspiration may be by analogy with ‘to lead’, but we cannot consider it
explained at present. Cf. ‘**593**’.  With regard to MVS, note **HI** |mace•ri•ri|
‘warpath, warparty’, which is transparently compounded of ‘man’ (rather than
‘**593**’) and ‘walk’. The MVS might be compared with ‘**406**’ -- except that
aspiration is lacking here. **PWC** seems to have made the link, however.",
61,want (3),,61,pmv-f2886796532e22595c9e67e5d6f0d628-1,"This is a compound verb.  In DH, but not **LA**/**DA**, both parts not only
require actor pronominal prefixes, but have preserved synchronically
irregular, fossilized allomorphs of these prefixes. **PDH** 1Act |*k-kǫ-b-ra|,
2Act |š-kǫ́•-š-ra|.  **LA** |kų́la| B-315b analysed as dim. ‘desire; covet’; 1Act
|wakų́la|.  **LA** |-la| is not a match for the second root in DH.  The **LA** from
does not palatalize (P**AS** 1980:94).",
64,walnut,,64,pmv-7db079f54e690f915e643f77a7b95a49-1,"For a possible areal term cf. Proto-Muskogean {*okcaki} ‘**704**’;
(|ok-| probably ‘**56**’).",
65,walk (2),,65,psc-0723e23db407710f80ebd506e96637ad-1,"cf. ‘**66**’.  If the **CA** form cited meant ‘walk’ primarily, the term
found in many Siouan languages is indeed an old compound, but the initial
element is not the {awą-} ‘ground’ root that some Siouanists had thought.

The **CA** form also clarifies vowel length and accent in some of the languages,
e.g., **WI** and **CH**, in that reconstruction of the initial syllable regularizes
placement of the suprasegmentals. It is not clear why {*r} is not
nasalized completely in DH.",
66,walk (1),,66,psi-ac745dea14cb2a60e34f52a2d646b71b-1,"cf. ‘**406**’, ‘**65**’.",
68,vomit,,68,psi-04686f211e1e326d349357453b5c6547-1,"The **MA** form is not clearly cognate, but cf. Yuchi |kʔwæ̨| (LB) for
an interesting look-alike.",
69,"voice (2), bellow, howl",,69,pmv-f4ef1c154c217e78bd3fbaaaf42b754f-1,"Cf. **DA** |hotaƞke| ‘Ho-Chunk, Winnebago’, which contrasts {ą/ų}, so {thų}
would not seem to be related to ‘big’, although it appears to have been
reanalyzed as ‘big’ in DH. Unless {†htų} becomes analyzable, this term
may break down historically as either {*ho} ‘voice’ + {htų} or as
{*hoh} ‘voice’ + {tų}, since ‘voice’, q.v., preserves evidence for a
root extension {-he} in OVS and **HI**, and |*hC > Ch| in **LA** and **CH**/**WI** is a
synchronic rule.",
184,strike (6),,184,psi-1a8207f5951da6662c90f9b7a6cd268a-1,"Cf. ‘**362**’, ‘**188**’. The DH forms may well be cognate if they are back formations from the
reduplicated form, which typically requires the |a|-grade. This set is
aberrant in that there is no Dakotan {*kathé} or {kathá}. These do seem
to be reduplicated forms though, because both {t}’s are aspirated.",
70,voice (1),,70,psi-1932b79b1b48547046d71cba7406861d-1,"**BI**/**OF** normally lose {#h-}, so either there was an initial syllable
which protected the initial consonant or sound symbolism reinforced the
original form here. Ordinarily both inalienable {*i-} and absolutive
{*wa-} have overt reflexes in OVS, so the former explanation is lame.

**CR**/**HI** show the absolutive prefix.  Cf. ‘**676**’. **HI** |irú| ‘his voice’ does not
seem to be cognate.",
71,visible,,71,psi-5c90fa204ffda43ecfa1ddff922b5547-1,"The unexpected {t~k} in the **WI** forms is from the epenthetic glide
{-r-} that develops between the vowels in parts of the paradigm of this
verb; it is extended analogically to those forms which already had a glottal
stop, thus |rʔ| often > |tʔ| in **CH**/**WI**. For other **CH**/**WI** forms with {ʔ ~ tʔ
~ (kʔ)} cf. ‘**821**’, ‘**655**’, ‘**636**’.  **CR** |s| corresponding to **HI** |t| shows that
**PCH** |*t| was followed by |*a|.  **CR** |-iia| reflects the loss of intervocalic
|*h|.  **HI** has assimilated |*-iE| to |*E|.  Cf. ‘**129**’.  The **KS**/**OS** cognates
show the relative chronology of the vowel cluster collapse and the dental
assibilation/palatalization rule.  The sequence of a dental stop and a front
vowel is not normally possible in **KS** or **OS**.",
